Data,ID_Cliente,Cliente,Almoco,Bebidas,Total_Gasto
2007-01-30,5304,Carlos Souza Gomes,58.37,"Água, Alcóolicas",76.37
2007-01-19,16096,Carlos Souza,30.82,"Refrigerantes, Água",50.82
2007-09-18,8270,Tatiana Moreira Pinto,52.88,Sucos,76.88
2007-02-18,9904,Alexandre Araújo,98.18,"Sucos, Refrigerantes, Alcóolicas",152.18
2007-03-28,18049,Patricia Rocha Vieira,30.45,Água,38.45
2007-04-13,7086,Bruna Ribeiro Lopes,23.34,"Água, Refrigerantes, Sucos",43.34
2007-10-17,6038,Vanessa Correia,55.96,"Sucos, Refrigerantes",95.96
2007-10-25,17471,Thiago Monteiro Coelho,37.22,"Sucos, Alcóolicas",59.22
2007-02-13,2292,Fernanda Gomes Neves,32.66,"Refrigerantes, Alcóolicas, Sucos",93.66
2007-01-31,14789,Camila Rodrigues Melo,41.0,Refrigerantes,65.0
2007-09-05,3771,Raquel Pires,20.66,Refrigerantes,36.66
2007-11-04,24091,Mariana Duarte,45.98,Alcóolicas,59.98
2007-11-16,6106,Rafael Mendes,46.27,Alcóolicas,67.27
2007-12-01,22737,Roberto Martins,109.14,"Alcóolicas, Sucos",131.14
2007-01-23,6489,Camila Rodrigues,46.31,Água,58.31
2007-04-25,24677,Daniela Sousa,26.14,"Alcóolicas, Refrigerantes",49.14
2007-04-26,14588,Cristina Machado Gomes,37.78,"Alcóolicas, Refrigerantes",60.78
2007-10-09,2126,Maria Santos Pinto,50.19,"Alcóolicas, Sucos, Refrigerantes",112.19
2007-11-22,15425,Marcelo Rezende Neves,21.39,Água,29.39
2007-10-18,14464,Alexandre Araújo Costa,22.61,Água,30.61
2007-03-01,10381,Marcelo Rezende Rocha,43.75,"Água, Alcóolicas, Sucos",86.75
2007-05-10,14331,Leonardo Vieira Ferreira,50.28,Alcóolicas,71.28
2007-08-03,9595,Monica Batista Cardoso,20.7,"Alcóolicas, Sucos, Refrigerantes",65.7
2007-02-16,14568,Eduardo Moura Gomes,22.29,"Sucos, Água, Alcóolicas",64.29
2007-03-09,20976,Bruno Castro,53.61,"Refrigerantes, Sucos",93.61
2007-11-11,14729,Lucia Ferreira Barbosa,28.55,"Água, Alcóolicas, Refrigerantes",78.55
2007-10-18,12982,Fernando Alves Vieira,45.24,"Alcóolicas, Sucos",76.24
2007-09-23,13261,Maria Santos,38.55,"Alcóolicas, Refrigerantes",61.55
2007-12-20,9900,Amanda Dias Sousa,51.01,"Refrigerantes, Alcóolicas",89.01
2007-12-30,16931,Renata Campos Moura,38.62,Alcóolicas,59.62
2007-05-25,11617,Leonardo Vieira Martins,39.45,"Alcóolicas, Refrigerantes",54.45
2007-09-19,8244,Fernanda Gomes Alves,40.55,"Água, Sucos, Refrigerantes",76.55
2007-12-21,14813,Roberto Martins Monteiro,34.91,"Alcóolicas, Água, Sucos",67.91
2007-04-17,5209,Rafael Mendes Castro,30.59,Água,34.59
2007-12-29,3541,Fernanda Gomes,52.27,"Sucos, Refrigerantes",68.27
2007-01-18,12787,Patricia Rocha,50.2,"Refrigerantes, Água, Alcóolicas",77.2
2007-11-24,879,Rafael Mendes,31.84,"Refrigerantes, Sucos, Alcóolicas",62.84
2007-05-08,14080,Raquel Pires Santos,36.67,"Água, Sucos",56.67
2007-03-23,4242,Carlos Souza Martins,24.06,Água,36.06
2007-02-10,10260,José Carvalho Fonseca,31.2,"Água, Refrigerantes, Sucos",87.2
2007-11-13,7623,Ana Costa Machado,40.86,Refrigerantes,48.86
2007-08-17,24503,Lucia Ferreira Costa,57.26,"Sucos, Refrigerantes, Água",101.26
2007-11-14,1905,Thiago Monteiro Sousa,43.66,"Sucos, Água",59.66
2007-02-15,23217,Marcelo Rezende,37.36,Sucos,53.36
2007-12-01,3609,Vinicius Torres Ramos,55.18,Refrigerantes,79.18
2007-09-08,10311,Maria Santos Rodrigues,33.8,"Refrigerantes, Sucos",73.8
2007-01-16,19392,Carlos Souza,48.82,Água,56.82
2007-06-27,19094,Lucas Teixeira Batista,35.78,Alcóolicas,49.78
2007-01-27,17309,Monica Batista,24.91,"Refrigerantes, Água",60.91
2007-04-19,14418,Fernando Alves Coelho,36.71,"Sucos, Alcóolicas, Refrigerantes",67.71
2007-11-17,4657,Raquel Pires Azevedo,53.72,"Sucos, Refrigerantes, Alcóolicas",91.72
2007-04-26,18599,Lucia Ferreira Coelho,51.6,Alcóolicas,65.6
2007-05-25,25918,Carlos Souza,26.25,"Alcóolicas, Refrigerantes, Sucos",63.25
2007-12-28,3254,Bruno Castro Oliveira,54.61,Água,66.61
2007-11-09,19388,Tatiana Moreira Pinto,33.47,"Sucos, Refrigerantes",49.47
2007-12-23,9106,João Silva Oliveira,18.75,Água,26.75
2007-02-20,1955,Raquel Pires Nascimento,53.67,"Refrigerantes, Sucos",85.67
2007-06-02,17410,Rodrigo Neves Castro,50.1,Sucos,58.1
2007-10-20,2513,Vinicius Torres Cardoso,45.79,"Sucos, Água",73.79
2007-05-26,23105,Maria Santos Araújo,49.47,Sucos,57.47
2007-09-04,22199,Simone Fonseca Melo,21.01,"Sucos, Água, Alcóolicas",64.01
2007-10-30,22279,Ricardo Barbosa Duarte,54.25,"Sucos, Alcóolicas",91.25
2007-02-11,14652,Rodrigo Neves Cunha,27.57,Refrigerantes,43.57
2007-05-20,1350,Paula Melo Vieira,48.79,"Refrigerantes, Água",68.79
2007-11-24,6065,Henrique Lopes Rezende,45.29,"Refrigerantes, Água",73.29
2007-01-25,25031,Leonardo Vieira,39.8,"Alcóolicas, Refrigerantes, Água",65.8
2007-05-11,24964,Monica Batista Souza,40.18,"Refrigerantes, Água",60.18
2007-03-28,2180,Maria Santos Vieira,60.4,"Sucos, Alcóolicas, Água",102.4
2007-02-01,16002,Fernando Alves,26.73,Água,30.73
2007-12-20,10049,Fernanda Gomes,50.27,Refrigerantes,58.27
2007-03-20,19881,Diego Pinto Lopes,22.43,"Refrigerantes, Água",50.43
2007-09-02,17063,Paula Melo,66.39,"Água, Sucos",90.39
2007-03-30,22566,Cristina Machado Coelho,18.49,Refrigerantes,34.49
2007-03-24,18214,Paulo Nascimento,48.77,Sucos,56.77
2007-09-12,5249,Pedro Oliveira Torres,33.97,Alcóolicas,54.97
2007-03-24,9117,Camila Rodrigues Fonseca,38.94,"Alcóolicas, Água, Refrigerantes",69.94
2007-08-14,13084,Daniela Sousa,37.54,Refrigerantes,45.54
2007-08-12,10078,Fernando Alves Campos,52.01,"Refrigerantes, Alcóolicas",97.01
2007-07-22,14484,Bruna Ribeiro Teixeira,21.4,"Sucos, Refrigerantes",45.4
2007-12-07,13248,Maria Santos,35.38,"Alcóolicas, Sucos",57.38
2007-05-23,14078,Juliana Lima Santos,30.19,Refrigerantes,46.19
2007-04-20,12179,Vanessa Correia,18.68,"Refrigerantes, Sucos, Água",62.68
2007-05-11,21632,Maria Santos Nascimento,23.63,Água,27.63
2007-09-19,15861,Vanessa Correia Castro,19.79,"Água, Alcóolicas",34.79
2007-01-09,6803,Fernando Alves Barbosa,39.39,"Água, Sucos, Refrigerantes",75.39
2007-03-27,19759,Lucia Ferreira Moreira,35.88,Alcóolicas,42.88
2007-07-31,9302,Diego Pinto Martins,48.54,"Refrigerantes, Sucos, Alcóolicas",101.54
2007-04-08,20202,Paulo Nascimento,59.89,"Alcóolicas, Refrigerantes",104.89
2007-04-14,14493,Tatiana Moreira Moreira,51.18,"Sucos, Água",67.18
2007-01-10,12307,Amanda Dias Pereira,44.45,Alcóolicas,51.45
2007-01-27,13795,Bruna Ribeiro,41.84,Sucos,57.84
2007-05-31,3370,Gustavo Azevedo,31.11,"Refrigerantes, Sucos",63.11
2007-01-24,20783,Ana Costa Cunha,32.47,Sucos,40.47
2008-11-09,4730,Beatriz Cardoso Coelho,19.09,"Alcóolicas, Água, Sucos",68.09
2008-09-24,8128,Cristina Machado Freitas,58.34,Água,62.34
2008-12-02,6050,Monica Batista Gomes,35.15,"Água, Refrigerantes",59.15
2008-07-12,19137,Monica Batista Cunha,23.39,Refrigerantes,31.39
2008-05-06,12934,Amanda Dias,40.8,"Alcóolicas, Refrigerantes",77.8
2008-10-15,23212,Isabela Castro Machado,75.88,Água,83.88
2008-01-08,22637,Renata Campos Pires,32.65,Alcóolicas,46.65
2008-02-06,2905,Bruna Ribeiro Correia,22.96,"Água, Refrigerantes",34.96
2008-03-13,11499,Ricardo Barbosa,39.11,"Alcóolicas, Sucos, Água",84.11
2008-05-10,9532,Gabriel Ramos Rodrigues,34.47,"Refrigerantes, Sucos",66.47
2008-01-11,25140,Bruno Castro Batista,32.97,"Sucos, Alcóolicas, Refrigerantes",71.97
2008-03-28,24870,Camila Rodrigues,46.0,"Refrigerantes, Água, Sucos",98.0
2008-06-05,16055,Beatriz Cardoso Cardoso,30.91,Sucos,46.91
2008-12-04,9404,Leticia Cunha Ribeiro,48.69,"Alcóolicas, Sucos, Água",87.69
2008-05-27,4645,Simone Fonseca Costa,56.64,Água,68.64
2008-06-13,19586,Gabriel Ramos Fonseca,27.04,"Água, Refrigerantes",63.04
2008-01-01,19502,Patricia Rocha Barros,57.57,"Sucos, Refrigerantes",97.57
2008-03-16,19249,Eduardo Moura,23.52,"Refrigerantes, Água",47.52
2008-10-15,18139,Gabriel Ramos,28.68,"Refrigerantes, Água, Sucos",56.68
2008-02-07,25510,Leticia Cunha Azevedo,19.91,"Refrigerantes, Água",47.91
2008-02-23,1658,José Carvalho,24.77,Água,36.77
2008-01-30,20528,Felipe Barros Silva,25.31,"Refrigerantes, Alcóolicas",40.31
2008-05-20,19486,Vanessa Correia,47.08,"Sucos, Água",75.08
2008-11-15,9552,Diego Pinto Barbosa,55.46,"Sucos, Água, Refrigerantes",95.46
2008-01-11,18052,Monica Batista Moreira,50.29,Refrigerantes,58.29
2008-05-11,9249,Bruna Ribeiro,37.54,"Sucos, Alcóolicas",68.54
2008-11-28,23605,Vinicius Torres Cardoso,25.85,Sucos,33.85
2008-03-30,8526,Isabela Castro Batista,34.79,Água,38.79
2008-10-25,3706,Mariana Duarte Duarte,26.46,Sucos,42.46
2008-11-30,11541,Pedro Oliveira,52.45,Sucos,68.45
2008-01-08,22584,Vinicius Torres Carvalho,86.07,"Sucos, Água, Refrigerantes",134.07
2008-12-04,6593,Felipe Barros,39.29,"Água, Sucos, Refrigerantes",83.29
2008-07-15,18807,Marcelo Rezende,48.16,"Sucos, Refrigerantes, Água",80.16
2008-05-23,7234,Raquel Pires Ferreira,18.62,"Sucos, Água",38.62
2008-03-04,8829,Beatriz Cardoso Castro,58.02,Água,70.02
2008-09-06,2883,Ana Costa Castro,28.14,Sucos,36.14
2008-11-04,9308,Ana Costa,65.03,Alcóolicas,86.03
2008-10-14,1001,Diego Pinto Mendes,22.94,"Sucos, Água, Refrigerantes",82.94
2008-12-21,6187,Vinicius Torres,55.4,"Água, Refrigerantes, Alcóolicas",74.4
2008-12-30,23197,Fernando Alves Freitas,77.64,"Sucos, Alcóolicas",106.64
2008-09-02,16770,Tatiana Moreira Fonseca,35.11,Sucos,59.11
2008-10-21,20922,Silvia Cavalcanti Castro,24.0,"Refrigerantes, Alcóolicas",53.0
2008-12-25,1459,José Carvalho,36.03,"Alcóolicas, Sucos, Água",78.03
2008-06-01,9804,Juliana Lima Campos,42.22,"Sucos, Água",58.22
2008-04-29,17015,Thiago Monteiro Farias,58.43,Sucos,82.43
2008-09-23,21099,Marcos Pereira Rocha,20.08,Água,32.08
2008-01-30,18789,Isabela Castro Pereira,40.91,"Sucos, Alcóolicas, Refrigerantes",109.91
2008-11-30,4279,Daniela Sousa,30.64,Água,42.64
2008-05-15,15161,Thiago Monteiro Duarte,54.41,Refrigerantes,78.41
2008-09-09,1808,Fernanda Gomes Lima,31.52,"Sucos, Água",43.52
2008-08-14,5034,Paulo Nascimento,23.97,Alcóolicas,44.97
2008-07-31,3296,Tatiana Moreira,36.02,Sucos,60.02
2008-05-31,23438,Lucas Teixeira,40.88,Refrigerantes,56.88
2008-03-15,17755,Cristina Machado,106.88,Refrigerantes,130.88
2008-02-29,702,Ricardo Barbosa Machado,25.41,"Sucos, Água, Alcóolicas",58.41
2008-11-16,11637,Cristina Machado,59.03,"Sucos, Alcóolicas",90.03
2008-03-07,1831,Carolina Freitas Correia,56.6,"Água, Sucos",76.6
2008-10-24,21447,Mariana Duarte Azevedo,20.34,Refrigerantes,28.34
2008-05-23,10661,Lucas Teixeira Pires,23.78,Água,31.78
2008-02-19,18143,Tatiana Moreira Lopes,51.35,"Sucos, Água, Refrigerantes",87.35
2008-11-18,22232,Beatriz Cardoso,41.24,"Alcóolicas, Água, Sucos",71.24
2008-12-13,12572,Bruno Castro Campos,39.81,"Alcóolicas, Água",72.81
2008-04-04,19164,Daniela Sousa Batista,55.38,Sucos,79.38
2008-02-26,12812,Pedro Oliveira Cunha,59.23,Água,67.23
2008-02-16,9047,Diego Pinto,48.67,"Sucos, Refrigerantes, Alcóolicas",87.67
2008-02-06,16758,Paulo Nascimento,55.27,"Refrigerantes, Água, Sucos",99.27
2008-11-04,9216,Vanessa Correia Ramos,53.63,"Refrigerantes, Água, Alcóolicas",96.63
2008-11-16,17408,Felipe Barros Castro,55.19,"Água, Sucos, Refrigerantes",99.19
2008-07-15,12532,Mariana Duarte,49.24,"Refrigerantes, Alcóolicas",78.24
2008-02-17,21694,Eduardo Moura,28.51,"Sucos, Alcóolicas, Refrigerantes",81.51
2008-02-05,25011,Gabriel Ramos,57.08,Água,65.08
2008-07-08,16709,Adriana Farias,18.84,Sucos,34.84
2008-09-23,21849,Maria Santos,20.77,"Água, Refrigerantes, Alcóolicas",47.77
2008-02-27,25138,Carolina Freitas,41.13,"Alcóolicas, Água",74.13
2008-05-17,7633,Anderson Coelho Campos,31.85,"Refrigerantes, Sucos",63.85
2008-10-15,102,Patricia Rocha Dias,31.54,Água,35.54
2008-09-02,16530,Renata Campos Lopes,41.13,Sucos,49.13
2008-03-11,4923,Rafael Mendes Cardoso,18.8,Água,22.8
2008-03-05,16048,Mariana Duarte Gomes,38.41,"Sucos, Refrigerantes",78.41
2008-11-18,24324,Leticia Cunha Machado,25.84,"Alcóolicas, Sucos",63.84
2008-12-19,2296,Gustavo Azevedo Machado,57.24,"Refrigerantes, Água, Alcóolicas",84.24
2008-01-01,18368,Eduardo Moura Cavalcanti,41.8,"Alcóolicas, Refrigerantes",64.8
2008-01-04,1811,Fernando Alves Fonseca,42.51,"Alcóolicas, Sucos",65.51
2008-07-02,18998,Bruno Castro Neves,26.6,"Sucos, Alcóolicas, Água",53.6
2008-09-18,2903,Juliana Lima Correia,24.68,"Alcóolicas, Refrigerantes, Sucos",70.68
2008-03-05,2614,Roberto Martins,58.35,"Água, Alcóolicas, Refrigerantes",100.35
2008-11-04,21112,Henrique Lopes,44.29,Água,48.29
2008-07-31,1454,Diego Pinto Carvalho,29.43,"Água, Alcóolicas, Sucos",75.43
2008-08-14,18783,Marcelo Rezende Souza,19.03,Água,31.03
2008-02-05,5145,Marcelo Rezende,34.88,Água,38.88
2008-06-17,11799,Maria Santos Ribeiro,58.13,Alcóolicas,79.13
2008-09-04,10520,Beatriz Cardoso Oliveira,54.79,"Água, Alcóolicas",65.79
2008-03-14,21346,Bruna Ribeiro Barbosa,36.26,Refrigerantes,60.26
2008-04-08,5295,Thiago Monteiro Castro,40.99,"Alcóolicas, Refrigerantes",69.99
2008-09-09,16422,Silvia Cavalcanti Moreira,41.18,"Água, Sucos",57.18
2008-12-10,22554,Maria Santos Coelho,50.34,"Refrigerantes, Sucos, Alcóolicas",80.34
2008-06-24,20878,Simone Fonseca Farias,32.11,"Refrigerantes, Sucos",64.11
2008-10-08,19618,Henrique Lopes Rocha,27.03,Água,31.03
2008-08-09,24612,Gabriel Ramos Moreira,42.57,"Sucos, Refrigerantes, Água",74.57
2008-10-19,21837,Eduardo Moura Monteiro,52.15,Alcóolicas,59.15
2008-12-30,8536,Pedro Oliveira Freitas,23.14,Água,27.14
2008-10-12,17041,Patricia Rocha,37.07,"Sucos, Água",73.07
2008-04-05,21396,Felipe Barros Azevedo,42.56,Sucos,50.56
2008-11-16,11139,Leticia Cunha Martins,51.38,Sucos,59.38
2008-03-04,23104,Alexandre Araújo,26.06,"Alcóolicas, Sucos, Refrigerantes",79.06
2008-03-06,10631,Fernanda Gomes Machado,50.0,Alcóolicas,57.0
2008-05-27,12193,Bruna Ribeiro Azevedo,56.09,"Refrigerantes, Sucos",104.09
2008-08-17,16428,Tatiana Moreira Monteiro,39.66,"Refrigerantes, Sucos, Água",75.66
2008-11-02,7936,Simone Fonseca Machado,20.48,"Água, Alcóolicas, Sucos",69.48
2008-05-06,21535,Patricia Rocha Alves,22.12,"Refrigerantes, Alcóolicas, Sucos",61.12
2008-05-04,10997,Monica Batista Oliveira,24.32,"Sucos, Água",52.32
2008-12-06,7483,Gabriel Ramos Alves,44.56,"Alcóolicas, Água, Sucos",77.56
2008-02-08,5901,Vanessa Correia Rezende,51.41,"Água, Sucos, Refrigerantes",87.41
2008-12-09,22704,Henrique Lopes Campos,31.06,"Alcóolicas, Água, Sucos",58.06
2008-07-26,8997,Henrique Lopes,23.6,"Sucos, Água",51.6
2008-11-27,18267,Alexandre Araújo,26.1,"Sucos, Alcóolicas, Refrigerantes",65.1
2008-02-21,15804,Bruno Castro,20.37,"Refrigerantes, Água",48.37
2008-05-30,3601,Marcos Pereira,56.49,"Sucos, Alcóolicas",93.49
2008-11-05,11745,Raquel Pires Batista,55.72,"Alcóolicas, Sucos, Água",98.72
2008-11-30,12758,Paula Melo,95.38,"Alcóolicas, Refrigerantes, Sucos",133.38
2008-12-10,12600,Ricardo Barbosa,29.56,"Sucos, Água",61.56
2008-07-26,7133,Renata Campos,54.89,"Alcóolicas, Água, Sucos",96.89
2008-08-22,18773,Marcos Pereira Ferreira,21.4,Água,33.4
2008-10-24,19596,Vinicius Torres,27.39,"Refrigerantes, Alcóolicas",72.39
2008-08-01,2842,Simone Fonseca Castro,45.01,"Sucos, Refrigerantes",69.01
2008-10-09,19940,Mariana Duarte Moura,23.61,Água,35.61
2008-12-16,12470,Tatiana Moreira Cunha,39.47,"Refrigerantes, Sucos, Água",83.47
2008-09-16,18683,Marcelo Rezende Rodrigues,44.6,"Refrigerantes, Sucos, Alcóolicas",89.6
2008-05-29,22779,Carlos Souza Gomes,32.17,Água,36.17
2008-09-28,1527,Adriana Farias,51.83,"Alcóolicas, Refrigerantes, Sucos",97.83
2008-04-08,25098,Renata Campos Teixeira,55.31,"Alcóolicas, Água, Refrigerantes",89.31
2008-07-31,14892,Lucas Teixeira Alves,51.25,"Alcóolicas, Refrigerantes, Água",101.25
2008-02-21,4584,Adriana Farias Mendes,39.66,"Refrigerantes, Sucos",63.66
2008-03-01,4099,Cristina Machado,35.8,"Água, Refrigerantes, Sucos",79.8
2008-11-28,5716,Amanda Dias,20.94,"Refrigerantes, Água",48.94
2008-12-24,13243,Adriana Farias,49.6,"Alcóolicas, Água",75.6
2008-01-16,724,Diego Pinto Melo,54.47,"Refrigerantes, Alcóolicas, Sucos",100.47
2008-08-31,4510,Alexandre Araújo Torres,49.1,"Sucos, Água, Alcóolicas",106.1
2008-10-28,10125,Leonardo Vieira Santos,20.08,Refrigerantes,44.08
2008-12-16,16567,Marcos Pereira,48.9,"Alcóolicas, Sucos, Refrigerantes",71.9
2008-05-20,16305,José Carvalho,89.95,Sucos,97.95
2008-06-11,7012,Bruna Ribeiro Sousa,42.08,"Sucos, Água",78.08
2008-05-11,17268,Leticia Cunha Barbosa,20.08,"Alcóolicas, Refrigerantes",49.08
2008-05-20,11842,Rodrigo Neves Souza,51.73,"Água, Alcóolicas",73.73
2008-04-25,23828,Fernando Alves Santos,28.38,"Alcóolicas, Água, Sucos",55.38
2008-03-29,18958,Lucas Teixeira Pinto,19.06,"Água, Sucos, Refrigerantes",39.06
2008-03-15,8395,Camila Rodrigues,44.48,"Sucos, Água, Refrigerantes",88.48
2008-11-25,13541,Tatiana Moreira,57.2,"Refrigerantes, Alcóolicas, Sucos",104.2
2008-04-29,13259,Anderson Coelho Lima,41.41,"Sucos, Água",53.41
2008-02-16,22877,Camila Rodrigues Rocha,38.94,"Água, Alcóolicas, Refrigerantes",72.94
2008-08-13,15394,João Silva Torres,55.76,"Sucos, Água",75.76
2008-11-01,7291,Anderson Coelho Dias,57.42,"Refrigerantes, Água, Alcóolicas",91.42
2008-03-18,21504,Leonardo Vieira Campos,31.79,Refrigerantes,55.79
2008-12-03,13524,Thiago Monteiro Martins,39.77,"Sucos, Alcóolicas, Água",74.77
2008-10-18,16273,Juliana Lima,46.77,"Refrigerantes, Água",78.77
2008-12-31,4550,Paula Melo,18.58,Alcóolicas,39.58
2008-11-14,7871,Juliana Lima Azevedo,22.3,"Refrigerantes, Água",34.3
2008-09-28,25450,Anderson Coelho Ferreira,19.55,"Sucos, Alcóolicas, Refrigerantes",66.55
2008-02-06,1488,Lucas Teixeira Araújo,40.49,"Água, Alcóolicas, Sucos",73.49
2008-12-09,21814,Camila Rodrigues Moreira,35.91,"Alcóolicas, Sucos, Refrigerantes",80.91
2008-01-22,6489,Camila Rodrigues,54.84,"Alcóolicas, Água, Sucos",89.84
2008-03-19,8033,Rafael Mendes Rodrigues,58.12,"Água, Refrigerantes",78.12
2008-07-04,21123,Amanda Dias,18.51,"Sucos, Alcóolicas",56.51
2008-12-07,6999,Gustavo Azevedo,27.89,"Água, Refrigerantes",59.89
2008-03-28,22320,Vanessa Correia Gomes,40.5,Sucos,48.5
2008-02-21,23700,Silvia Cavalcanti,20.72,Sucos,28.72
2008-03-04,12453,Gustavo Azevedo Barbosa,48.81,Sucos,72.81
2008-02-26,20124,Eduardo Moura Fonseca,18.36,"Sucos, Refrigerantes",58.36
2008-12-21,24534,Daniela Sousa Neves,34.24,"Alcóolicas, Sucos",79.24
2008-09-13,25980,Fernanda Gomes Machado,56.93,"Água, Alcóolicas, Sucos",91.93
2008-01-30,7555,Raquel Pires Cunha,43.16,Alcóolicas,50.16
2008-02-09,15259,Carolina Freitas,26.44,"Alcóolicas, Refrigerantes",49.44
2008-02-29,16098,Leonardo Vieira Cunha,32.4,"Alcóolicas, Água, Refrigerantes",51.4
2008-01-30,14906,Gabriel Ramos,26.59,"Refrigerantes, Água",58.59
2008-02-22,3576,Paulo Nascimento,53.89,"Água, Alcóolicas, Refrigerantes",87.89
2008-01-26,22488,Raquel Pires Castro,51.66,Alcóolicas,58.66
2008-08-07,1739,Monica Batista Mendes,53.96,"Refrigerantes, Alcóolicas, Sucos",99.96
2008-02-14,7539,Silvia Cavalcanti Coelho,43.07,Água,51.07
2008-12-04,337,Simone Fonseca Barbosa,41.14,"Refrigerantes, Sucos, Alcóolicas",80.14
2008-04-27,1674,Marcos Pereira Barros,43.68,"Alcóolicas, Sucos, Água",81.68
2008-02-29,21641,Bruno Castro Dias,56.81,"Água, Sucos",84.81
2008-05-31,21230,Juliana Lima Duarte,22.18,"Refrigerantes, Água",54.18
2008-12-04,22325,Leticia Cunha Castro,39.57,"Água, Sucos, Alcóolicas",96.57
2008-03-29,13717,Fernando Alves Teixeira,46.94,"Refrigerantes, Sucos, Alcóolicas",83.94
2008-09-27,14154,Anderson Coelho,40.78,"Água, Alcóolicas",65.78
2008-03-01,13992,Marcos Pereira Silva,25.13,"Alcóolicas, Água",43.13
2008-04-22,22258,Simone Fonseca Mendes,36.74,Alcóolicas,43.74
2008-01-29,7695,Vinicius Torres,54.79,"Água, Alcóolicas, Sucos",91.79
2008-01-25,9587,Renata Campos Barbosa,29.05,Água,37.05
2008-10-07,1154,Mariana Duarte Vieira,40.02,Refrigerantes,48.02
2008-03-05,19422,Mariana Duarte Freitas,35.71,"Refrigerantes, Alcóolicas, Sucos",89.71
2008-08-23,22817,Ricardo Barbosa Monteiro,55.11,Sucos,79.11
2008-02-24,20584,Isabela Castro Coelho,72.52,"Refrigerantes, Água, Sucos",116.52
2008-10-21,8509,Amanda Dias Batista,40.5,"Água, Refrigerantes, Sucos",100.5
2008-01-29,5400,Leonardo Vieira Cunha,34.36,"Água, Refrigerantes, Alcóolicas",76.36
2008-02-02,12480,Beatriz Cardoso,20.75,"Refrigerantes, Alcóolicas",65.75
2008-03-16,3236,Carlos Souza Cavalcanti,28.61,"Refrigerantes, Alcóolicas",43.61
2008-02-14,11267,Leticia Cunha Campos,29.51,"Água, Sucos, Alcóolicas",67.51
2008-07-29,339,Leticia Cunha Farias,47.07,"Alcóolicas, Água",65.07
2008-05-29,3050,Fernanda Gomes,27.83,"Refrigerantes, Sucos",75.83
2008-11-11,3876,Marcelo Rezende,21.57,"Refrigerantes, Sucos",37.57
2008-02-12,23508,Ana Costa Ferreira,34.59,"Refrigerantes, Sucos, Água",90.59
2008-11-04,8146,Bruno Castro Teixeira,51.62,Alcóolicas,72.62
2008-04-10,6713,Roberto Martins,26.58,"Sucos, Alcóolicas, Água",49.58
2008-11-08,1001,Diego Pinto Mendes,20.89,"Refrigerantes, Sucos, Alcóolicas",59.89
2008-02-05,19100,Camila Rodrigues Coelho,53.7,Alcóolicas,74.7
2008-03-21,25537,Renata Campos Neves,29.75,"Alcóolicas, Refrigerantes, Sucos",66.75
2008-11-19,24965,Vanessa Correia Souza,19.52,"Refrigerantes, Sucos, Alcóolicas",72.52
2008-01-02,23181,Silvia Cavalcanti Castro,27.04,Alcóolicas,34.04
2008-01-13,24048,Leticia Cunha Fonseca,25.87,"Refrigerantes, Água",53.87
2008-08-13,5886,Thiago Monteiro,55.09,"Sucos, Água, Refrigerantes",79.09
2008-11-30,20335,Renata Campos Ferreira,24.54,"Refrigerantes, Água",44.54
2008-09-20,18778,Gabriel Ramos Neves,39.9,"Água, Refrigerantes, Alcóolicas",62.9
2008-02-05,3798,Monica Batista,37.8,Água,45.8
2008-02-10,877,Bruna Ribeiro Dias,34.11,"Sucos, Alcóolicas",63.11
2008-10-24,16407,João Silva Rodrigues,79.16,"Sucos, Água, Refrigerantes",135.16
2008-01-29,12744,Amanda Dias Duarte,38.86,Água,42.86
2008-01-29,4919,Vinicius Torres Teixeira,37.02,"Sucos, Refrigerantes",77.02
2008-01-03,8513,Henrique Lopes Silva,28.77,"Refrigerantes, Alcóolicas",50.77
2008-04-22,20289,Alexandre Araújo Mendes,36.01,"Alcóolicas, Sucos, Refrigerantes",90.01
2008-03-22,7864,Marcelo Rezende Ramos,47.83,"Água, Refrigerantes",67.83
2008-04-19,17335,Camila Rodrigues Silva,31.09,"Sucos, Refrigerantes, Alcóolicas",61.09
2008-03-18,9947,Isabela Castro,18.99,Refrigerantes,34.99
2008-02-01,11307,Rodrigo Neves Oliveira,49.97,"Água, Alcóolicas, Refrigerantes",72.97
